P1,P2,set winner,P1Score,P2Score
onepunchman,focus,1,0,2
larfen,focus,1,0,2
hadoken,focus,0,2,0
kalvar,chompskye,0,0,-1
piranha,nuggets,1,0,2
thoreo,jnaut,1,0,2
kaenzune,marriott moy,1,0,2
siddartha,nugget,1,-1,0
pizzainacup,rasen,1,0,2
bigredanimebike,dogface,0,2,1
free,santa,1,-1,0
kalvar,nuggets,0,2,1
jnaut,marriott moy,0,2,1
nugget,rasen,1,0,2
bigredanimebike,santa,1,1,2
kalvar,jnaut,1,1,2
rasen,santa,0,2,0
jnaut,rasen,1,0,2
rasen,kalvar,1,0,2
kalvar,rasen,0,2,0
chompskye,piranha,0,2,0
thoreo,kaenzune,0,2,0
siddartha,pizzainacup,1,-1,0
dogface,free,0,0,-1
bigredanimebike,chompskye,1,0,2
nugget,thoreo,0,2,0
marriott moy,pizzainacup,0,2,0
nuggets,dogface,0,2,0
chompskye,nugget,0,2,0
marriott moy,nuggets,0,2,0
kalvar,chompskye,0,2,1
santa,marriott moy,0,2,1
kalvar,santa,0,2,0
jnaut,kalvar,1,-1,0
shuffle,siddartha,0,2,0
vincessant,dogface,0,2,0
danch,ed,1,0,2
melpyx,mags,0,2,1
uma thurman,seaghost,1,0,2
hazard,47,0,2,0
icefang,pink,1,0,2
arpah,snoosnoo,1,0,2
shuffle,vincessant,1,1,2
ed,melpyx,1,1,2
seaghost,hazard,1,0,2
pink,snoosnoo,1,0,2
vincessant,melpyx,0,2,0
hazard,snoosnoo,1,1,2
vincessant,snoosnoo,0,2,0
vincessant,melpyx,0,2,0
siddartha,dogface,0,2,0
danch,mags,0,2,1
uma thurman,47,1,0,2
